,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Rand
61476,7y4lXFXkTgsvI0by15sxxj,Keyakizaka46,真っ白なものは汚したくなる (Complete Edition),不協和音,22,249546,FALSE,0.604,0.854,0,-5.055,1,0.0321,0.00878,0,0.0851,0.857,119.9,4,j-idol,0.750379649
27098,4DYnegJUaYhTU0gBMvm1RC,Shapeshifter,Ritual (Under Your Spell) / The Roxxy,Ritual (Under Your Spell),26,345055,FALSE,0.501,0.889,11,-6.11,1,0.0908,0.00422,0.152,0.109,0.217,159.984,4,drum-and-bass,0.426189425
55964,4QLwmCTHxaLLLJoOFfz4f8,Pritam;KK,Crook (Original Motion Picture Soundtrack),Mere Bina - Unplugged,41,294760,FALSE,0.405,0.733,2,-4.017,1,0.0876,0.593,0,0.383,0.468,77.56,4,indian,0.869181706
33322,2YGHCHkWTbtCUTjL0LUXtx,Lil Peep,HELLBOY,hellboy,68,177160,TRUE,0.598,0.683,4,-6.588,0,0.054,0.0152,0,0.319,0.122,135.982,5,emo,0.640616244
59162,0suqmBMS28FsotR6RiTzcD,Alphaxone,Ghost Machine,Dissociative,5,386988,FALSE,0.169,0.104,10,-27.259,1,0.0399,0.607,0.956,0.107,0.0701,124.92,3,iranian,0.684269215
88910,3hPbdPIXZPpyywSxnKNtYh,Shaggy;Collie Buddz;Sizzla,Intoxication,Mad Mad World (feat. Sizzla Kalonji & Collie Buddz),64,231880,FALSE,0.901,0.531,10,-5.365,1,0.0853,0.0768,0,0.101,0.563,100.016,4,reggae,0.379652033
20078,3QBOSFnhe6GrJKAOrm9Hij,David Guetta;Becky Hill;Ella Henderson,Cardio Tracks,Crazy What Love Can Do,2,169756,FALSE,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,dance,0.853570819
25775,1iJrpVnmzL2GSCFfciZoR5,Chaos Team;Andy Luxx;Alex Engel,Wahre Liebe,Wahre Liebe,30,175171,FALSE,0.732,0.92,7,-4.533,1,0.083,0.0668,6.11E-06,0.345,0.408,150.022,4,disco,0.111639496
93034,7j5WPt9an1dV6UozaEfYiO,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),Tschubtschik,13,128493,FALSE,0.436,0.55,9,-8.846,0,0.0897,0.829,3.01E-06,0.305,0.722,127.86,4,romance,0.009187119
12225,2xmXF3hihKntUgTo1g4Lko,MC 張天賦,乾,乾,57,219070,FALSE,0.531,0.342,6,-11.622,1,0.0319,0.667,0,0.0893,0.222,110.332,3,cantopop,0.389237019
2993,3CI0tvulxpMSMAPNCgqTMU,Lucybell,Lucybell,Sembrando En El Mar,44,231026,FALSE,0.58,0.847,2,-9.639,1,0.0516,0.00106,0.498,0.289,0.403,98.561,4,alt-rock,0.937508389
11485,75CgD6l7K4qMzZrn4CbZqz,Simply Red,Stars (Collector's Edition),Stars,69,248599,FALSE,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,4,british,0.575560277
80033,1O5mTSQa0sCce9ghhDqIZl,A.R. Rahman;Javed Ali,Jodhaa Akbar (Original Motion Picture Soundtrack),Jashn-E-Bahaaraa,70,315173,FALSE,0.7,0.343,2,-10.474,1,0.0308,0.767,0,0.0789,0.488,137.864,4,pop-film,0.105067152
93608,5YvFYfl6vI5E5EKgAM0ipo,Владимир Бунчиков;Vladimir Nechaev,Военно-патриотическая музыка. Выпуск 5,Давно мы дома не были,1,157653,FALSE,0.456,0.391,5,-9.835,0,0.0609,0.976,0,0.141,0.644,131.018,4,romance,0.479852198
78699,49MGp2seNFJDLbf1PMI5G4,Wolfgang Petry,Genau jetzt!,Geh mir aus den Augen,27,219440,FALSE,0.713,0.826,7,-3.699,0,0.0381,0.0314,1.54E-05,0.101,0.371,125.018,4,party,0.535474064
68914,3VvA1wSxukMLsvXoXtlwWx,Boza,Más Negro Que Rojo,Hecha Pa' Mi,75,186133,FALSE,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,4,latino,0.954793297
32856,26VneZP4sWiAhHjxiMi6l2,SomeWhatSuper;Ahsan Javed,Susu,Susu,30,130500,FALSE,0.731,0.574,2,-7.203,1,0.127,0.589,0.00538,0.194,0.602,159.703,4,electronic,0.710256243
18487,3unFteVcVahYgKcRaOz6Lq,Patton Oswalt,Finest Hour,The Magic of Cursive,24,68360,TRUE,0.713,0.923,3,-6.259,0,0.946,0.771,0,0.93,0.371,96.059,3,comedy,0.921901947
85786,2j93jQX5C9wRnSzT3qthRt,Patricio Rey y sus Redonditos de Ricota,Momo Sampler,Murga Purga,36,204533,FALSE,0.58,0.96,2,-6.68,1,0.0555,8.44E-05,0.872,0.181,0.21,99.038,4,punk-rock,0.909933617
47005,57bgtoPSgt236HzfBOd8kj,AC/DC,The Razors Edge,Thunderstruck,84,292880,FALSE,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,hard-rock,0.73715931
61364,7fqB6WhHglqYlEKvo0f6GK,Momoiro Clover Z,MOMOIRO CLOVER Z,天国のでたらめ,22,308520,FALSE,0.601,0.726,7,-5.296,0,0.0263,0.0571,4.11E-05,0.0869,0.328,130.057,4,j-idol,0.087403226
10580,38BkqQw3p2fwjkj09ZFeAv,Deibeat;Under This,You Make Me Feel Remixed,You Make Me Feel - Under This Remix,13,298181,FALSE,0.575,0.995,4,-4.035,0,0.101,0.00389,0.916,0.024,0.0374,132.027,4,breakbeat,0.643608742
24782,2l0u2PkLEmZPYuyeMTvFEp,Surgeon,Force + Form,At the Heart of It All,7,643333,FALSE,0.708,0.972,10,-8.446,0,0.0442,0.00713,0.938,0.103,0.635,133.993,4,detroit-techno,0.865188757
21466,1tn87Abu4ZTptxvpp6Zd8V,Skeng;Tommy Lee Sparta,Protocol,Protocol,59,199836,TRUE,0.665,0.582,10,-7.221,0,0.339,0.1,0,0.163,0.441,99.98,4,dancehall,0.75904801
97663,4OGG0Z1ccgXKXsKxlUeB8g,Exaltasamba,Todos Os Sambas Ao Vivo,Vinhos E Lingeries - Ao Vivo,47,228360,FALSE,0.512,0.618,7,-8.699,1,0.0346,0.656,0,0.967,0.53,139.954,4,sertanejo,0.04543339
103132,4SM1z0Y8dq0qQcM7MPrUP2,Stevie Wonder,Best Christmas Songs 2022 | For under the Mistletoe,Someday At Christmas - Single Version / Mono,0,171240,FALSE,0.42,0.486,5,-7.42,1,0.0285,0.544,0,0.138,0.223,100.124,4,soul,0.568257364
112510,7qol6vGF1Tp8QZMXQfbHqL,Emir Can İğrek,Ağır Roman,Güya,41,278333,FALSE,0.337,0.333,7,-12.124,0,0.0399,0.724,0.000339,0.243,0.19,142.209,4,turkish,0.568669455
101660,6A1rTs49C6c3KVyGoKG6el,Dax Wolf,Glauben,Glauben,60,196109,FALSE,0.0862,0.067,1,-27.697,1,0.0456,0.92,0.966,0.108,0.0367,167.199,3,sleep,0.431414185
20359,5WtfUKzXircvW8l5aaVZWT,Julia Michaels;Niall Horan,Inner Monologue Part 1,What A Time (feat. Niall Horan),82,173306,FALSE,0.516,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.861,4,dance,0.804276696
90836,53PMFHY2ALYyMUU69PXrrH,Mike Laure,Boleros Sabrosos,Palabras De Mujer,29,132272,FALSE,0.62,0.577,2,-4.982,1,0.0444,0.408,0,0.0746,0.59,123.008,4,rock-n-roll,0.110722125
55083,4eu27jAU2bbnyHUC3G75U8,Pritam;Benny Dayal;Shefali Alvares,Yeh Jawaani Hai Deewani,Badtameez Dil,65,252760,FALSE,0.806,0.932,2,-2.228,0,0.0684,0.24,0,0.216,0.792,106.021,4,indian,0.716683609
76077,2OEanzXtJZRfilyKqixr2y,Michael Ball,CHRISTMAS TOP HITS 2022,Driving Home For Christmas,0,240693,FALSE,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,opera,0.33913966
109561,3P5dVXm98CgVuEpcW2HsUk,SNAP!,World Power,The Power,17,344306,FALSE,0.752,0.729,1,-15.528,1,0.044,0.0849,0.318,0.858,0.537,108.896,4,techno,0.06232378
38531,5TYyJ7tjtCpUEPr4G1Tulw,Dear Seattle,Someday,A Perfect House,28,205053,FALSE,0.52,0.821,9,-3.441,1,0.0336,0.0039,0,0.177,0.419,106.016,4,garage,0.116724809
21166,2jZ2MrAk8iNZk1dsI0Vr5z,Timaya;BNXN fka Buju,Cold Outside,Cold Outside,65,181224,TRUE,0.737,0.663,11,-6.981,0,0.101,0.287,0.0508,0.523,0.839,98.014,4,dancehall,0.016358449
98493,664yc46QT1fAVAYL5ewId6,Christian Borle;Oompa-Loompas,Charlie and the Chocolate Factory (Original Broadway Cast Recording),When Willy Met Oompa,24,234948,FALSE,0.692,0.659,2,-6.454,1,0.315,0.672,0,0.286,0.819,145.05,4,show-tunes,0.398495673
71116,4Ql5Q06HoJeQmpIBl9TngL,Evanescence,Helloween Party,Bring Me To Life,2,235893,FALSE,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-06,0.242,0.298,189.985,4,metal,0.861045487
106831,366OQlMvzMfSsdxiIJqzR4,Arvingarna,#8,Hon kommer med sommaren,35,229493,FALSE,0.558,0.869,9,-5.689,0,0.0309,0.0651,0,0.0731,0.96,139.95,4,swedish,0.862468079
110232,64efbrqLb53cBFwoWS9mAE,Talla 2XLC;Airwalk3r,Enough for Me,Enough for Me,48,233043,FALSE,0.545,0.944,8,-6.114,1,0.0498,0.0168,0.032,0.162,0.119,138.037,4,trance,0.774113286
50362,1HjhO8LiCOGrs5YqHlyWbz,Carajo,Carajo,Noche,26,260586,FALSE,0.466,0.993,10,-3.364,0,0.0675,4.12E-05,9.37E-05,0.39,0.436,97.983,4,heavy-metal,0.105492069
104630,4lkpWbfeIKgN7Y6MYQOa9m,Coti,Coti Sorokin Y Los Brillantes En El Teatro Colón (Live At Teatro Colón / 2018),50 Horas - Live At Teatro Colón / 2018,27,293702,FALSE,0.362,0.922,4,-4.528,1,0.0706,0.0741,4.58E-05,0.91,0.351,130.176,4,spanish,0.658322638
82199,5X8oinKsFkPHuHvFMPB5MH,The Smithereens,Alternative Christmas 2022,"Rudolph, The Red-Nosed Reindeer",0,184213,FALSE,0.38,0.9,7,-4.233,1,0.0684,0.0226,1.28E-06,0.308,0.744,143.481,4,power-pop,0.111454966
81743,1COGvQEAtPxisowBQjZyZ1,Bruno Mars,Music for Rainy Days,It Will Rain,0,257720,FALSE,0.572,0.835,2,-6.826,1,0.0516,0.337,0,0.082,0.468,150.014,4,pop,0.125324545
108811,49LFIIk9TIvKyTkloCvHyh,Osvaldo Pugliese,El Maestro al Piano (Remastered),Don Agustín - Remastered,16,220773,FALSE,0.427,0.428,7,-7.389,0,0.0351,0.542,0.236,0.06,0.628,113.231,4,tango,0.088815713
11759,0lO9vvpJdd2ZNAq61ga9wy,The Rolling Stones,Honk (Deluxe),Doom And Gloom,50,238546,FALSE,0.611,0.837,0,-4.558,1,0.0328,0.000596,0.0169,0.173,0.783,131.599,4,british,0.573271471
51422,1afMigcYdKpRwDf8IyXnln,Jack Harlow,I'm Blue - Hits of 2022,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop,0.297217756
13536,1pIrQ5gUPkAOyipproLp2J,dj funk,Hardcore Traxx: Dance Mania Records 1986-1995,The Original Video Clash: Video Clash II - Street mix,9,281069,FALSE,0.882,0.458,0,-8.579,1,0.0706,0.000618,0.893,0.605,0.0894,133.945,4,chicago-house,0.842089058
4300,4QrLwgJt0OGkUFBbQKk0fL,Ryuichi Sakamoto;alva noto,The Revenant (Original Motion Picture Soundtrack),The Revenant Main Theme,52,161465,FALSE,0.159,0.123,4,-26.301,0,0.0652,0.864,0.762,0.104,0.0498,131.552,1,ambient,0.619743659
106426,4HMfyF1N7spvVdWuAzyk3C,Håkan Hellström,Luften bor i mina steg,Trubbel,38,237746,FALSE,0.29,0.571,6,-8.553,0,0.0403,0.362,0,0.281,0.518,98.42,4,swedish,0.010763859
56731,4H8UJEfhJDW7uyTMs7fhP9,Royal & the Serpent,Alternative Rock Mixtape,Happier in Hell,0,173172,FALSE,0.372,0.522,8,-5.493,1,0.0413,0.0243,0,0.231,0.326,138.552,4,indie-pop,0.085076531
43538,28pN19lOLb7o6CZlCAcflX,Five Finger Death Punch,AfterLife,Judgment Day,65,292804,TRUE,0.528,0.929,9,-4.874,1,0.073,0.000418,0,0.258,0.509,148.089,4,groove,0.667112976
67624,4wIdLHtHAI98UjZqsPOSnE,Juan Magán;Belinda;Lapiz Conciente,Para entrar en calor,Si No Te Quisiera,0,185480,FALSE,0.705,0.874,0,-2.514,0,0.0723,0.17,0,0.0669,0.788,128.02,4,latin,0.855912502
41066,2K6ZdFYngMVzTFiNQhBzM4,Håkan Hellström,Du gamla du fria,Jag utan dig,38,244995,FALSE,0.29,0.465,6,-10.729,1,0.0322,0.581,0.184,0.258,0.412,103.765,4,goth,0.832139872
91828,0DEFtmsXFtFwEUwptZKVwI,The Goo Goo Dolls,This Is Why - This Is Rock,"Yeah, I Like You",0,264466,FALSE,0.479,0.938,2,-3.058,1,0.0376,7.54E-05,0.000153,0.117,0.431,140.056,4,rock,0.67275864
93975,7hDaoAvDL0abhoyOnyEgmb,Vladimir Nechaev,Хочу лететь на пламя!,Снег,0,292733,FALSE,0.448,0.581,4,-6.69,0,0.0277,0.486,0,0.322,0.293,140.018,3,romance,0.850911832
111714,0pWrU4My52DJ75GnZKDlv8,Massive Attack,Mezzanine,Group Four,44,492266,FALSE,0.546,0.749,1,-8.345,0,0.0371,0.0109,0.378,0.0854,0.136,95.304,4,trip-hop,0.934069696
46106,0KOAra08PQ11mhmUCX5pJf,Anime;Dave Revan,Dominator 2022 (Hell Of A Ride),Dopamine,26,197775,FALSE,0.479,0.98,1,-2.849,1,0.0511,0.000505,0.00124,0.516,0.107,100.005,4,happy,0.273625559
100263,2uJ8FAeLomeAqLejkIQQu4,Biquini Cavadão,Ao Vivo,Múmias,39,244866,FALSE,0.552,0.89,4,-6.24,0,0.061,0.0647,0,0.831,0.456,90.034,4,ska,0.209313968
14014,2UTkYyycHc6q8eLAA9raDu,CoComelon,Nursery Rhymes by CoComelon,Hickory Dickory Dock,56,144844,FALSE,0.851,0.377,0,-11.197,1,0.085,0.817,0.00413,0.0437,0.734,119.963,4,children,0.695310073
36717,4IR1ZygDYovtGiuyZFxgNt,La Fine Equipe,La boulangerie (Back Burners),Tiramisu fraise,57,139464,FALSE,0.801,0.586,5,-6.769,0,0.0319,0.526,0.0138,0.146,0.886,83.656,4,french,0.360690801
84486,0JBvtprXP2Z0LP3jmzA7Xp,The Beatles,Magical Mystery Tour (Remastered),"Baby, You're A Rich Man - Remastered 2009",53,181306,FALSE,0.619,0.625,7,-9.635,1,0.036,0.0119,1.05E-06,0.152,0.467,96.751,4,psych-rock,0.205114328
8155,3N2rQn3AyLfkJGAS4viDAt,Etta James,REGNIG DAG,Stormy Weather,0,187773,FALSE,0.258,0.35,3,-9.148,1,0.0307,0.716,0,0.228,0.448,177.546,3,blues,0.18596286
38099,6PcEmYKixWJV1kwoOGEv04,Royal Republic,RATA-TATA,RATA-TATA,42,191013,FALSE,0.679,0.559,2,-4.318,1,0.0688,0.00142,0.00113,0.614,0.886,134.048,4,garage,0.068111817
17222,4I4p4iwxzFzdiz1WOZdZk7,Arca,KICK ii,Luna Llena,52,199000,FALSE,0.689,0.605,4,-7.42,0,0.0737,0.0799,0.0685,0.191,0.162,96.991,4,club,0.326439852
109788,5GvsJLEXJyToDg86RbNGd1,Angerfist,What Happened,What Happened,57,146526,FALSE,0.409,0.991,8,-1.672,0,0.571,0.024,0.000746,0.549,0.0518,189.92,4,techno,0.286362562
109043,1oxyLBX9KmrtKajyVQkfAs,Duke Dumont;Zak Abel,Larga Vida al Electro,The Power,1,197449,FALSE,0.626,0.829,5,-6.795,0,0.0537,0.00458,0.0601,0.227,0.191,121.945,4,techno,0.223807783
68797,2hok5u09EI3Pl3PGf7j8nk,31 Minutos,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada),El Huerfadrino - Percy Mamani,42,128124,FALSE,0.651,0.92,11,-3.651,1,0.0332,0.245,0,0.32,0.962,93.129,4,latino,0.761523015
112042,6uS2G7PdDL0qmYs6glOgrO,Vega,Tatlı Sert,Bu Sabahların Bir Anlamı Olmalı,54,268760,FALSE,0.486,0.628,2,-8.561,0,0.0285,0.466,3.13E-05,0.155,0.345,132.999,4,turkish,0.28243909
7930,5KPkow8buvdVW8HqIj79Er,Yonder Mountain String Band,Get Yourself Outside,I Just Can't,20,133120,FALSE,0.586,0.564,9,-9.699,1,0.0286,0.234,2.23E-06,0.316,0.862,149.94,4,bluegrass,0.541539062
26138,4zAEL7TeQ3bd3EeEajrTaF,Fred Mollin,Disney Lullaby & Goodnight,All Through the Night - Instrumental,31,211133,FALSE,0.493,0.0757,9,-19.919,1,0.0313,0.895,0.563,0.115,0.298,75.009,4,disney,0.371008975
11322,7ddtBXvBX8yBTkGf8WcUvF,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),"The Justice Society Theme (from ""Black Adam"")",25,312357,FALSE,0.202,0.638,7,-6.781,0,0.0378,0.00483,0.884,0.0662,0.146,94.329,4,british,0.781358478
100374,3c975QxeYHIGrlLHrVHUop,Broilers,Vanitas,Vanitas,36,209906,FALSE,0.613,0.896,6,-2.653,0,0.0762,0.128,0,0.23,0.506,92.997,4,ska,0.236886576
23257,5BAJDNTutBFJL27pKunac1,Maceo Plex;Chromatics,Shadow (Remixes),Shadow (Maceo Plex Remix),51,298705,FALSE,0.657,0.727,11,-5.435,0,0.0319,0.000297,0.881,0.0907,0.776,126.01,4,deep-house,0.787146048
96874,35wwcw8U2AaSqghkG21Wjx,Alcione,Ao vivo,Estranha loucura - Ao vivo,37,281173,FALSE,0.42,0.605,5,-7.022,1,0.0348,0.284,0,0.94,0.361,79.697,4,samba,0.266775989
87168,14IzkK3IZfcIMWnriKclKo,Los Hermanos,Bloco Do Eu Sozinho,A Flor,49,207040,FALSE,0.54,0.71,8,-9.179,0,0.0325,0.0856,0.00426,0.0578,0.403,134.719,4,r-n-b,0.411004931
94114,3WaEyZXCEKX8TxmKciVNHm,Kina;Finding Hope,parachute (feat. Finding Hope),parachute (feat. Finding Hope),48,153604,FALSE,0.697,0.301,1,-14.87,0,0.044,0.334,0.0153,0.113,0.253,125.028,4,sad,0.296087579
84024,6V3YhAkCJYdfsAueGUgeCR,The Beach Boys,World's Best Christmas Playlist,Little Saint Nick - 1991 Remix,0,118840,FALSE,0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,4,psych-rock,0.971042055
45329,5jMSDyNn6xJp8iMX4q3rSG,Maunalua,Kuleana,Sanoe,26,290600,FALSE,0.474,0.322,7,-7.798,1,0.025,0.83,1.47E-05,0.105,0.353,81.967,3,guitar,0.545083171
10022,6eypw7fGYBtYxD3dCE2pld,The Chemical Brothers,We Are The Night,Do It Again,51,332973,FALSE,0.867,0.714,4,-5.144,1,0.0662,0.0224,0.704,0.104,0.623,123.974,4,breakbeat,0.765256682
85820,5xFWlwt0VB7m4ZhCNoEQTW,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,Chaot (in mir),36,195130,FALSE,0.495,0.96,1,-3.116,1,0.0771,0.00128,0,0.19,0.686,162.004,4,punk-rock,0.053491819
15151,2LL8v2NXuuzkV9N1G2m7oE,Kid Travis;Eluzai,Strawberry Skies (Deluxe Edition),Galaxy,58,169415,FALSE,0.722,0.582,10,-8.231,0,0.403,0.148,2.67E-06,0.044,0.892,169.917,4,chill,0.179840106
106093,22MstiHv8RQFPMKyG8Ke9f,Icona Pop;Just Kiddin,Dance Dance Dance,Brightside - Just Kiddin Remix,0,306463,FALSE,0.817,0.63,9,-4.631,1,0.203,0.00237,0.35,0.202,0.432,122.933,4,swedish,0.322710602
97041,2FGqez2r0DU60GhfjyI3ed,Clayton & Romário,No Churrasco (Ao Vivo),Morro de Saudade / Vem Me Amar - Ao Vivo,56,222784,FALSE,0.61,0.902,9,-4.95,1,0.224,0.419,0,0.588,0.808,173.912,4,sertanejo,0.313647367
22018,3U9gogDStAfWxSm91PJuxb,Slayer,South Of Heaven,South Of Heaven,64,298533,TRUE,0.31,0.991,5,-3.769,0,0.316,0.000132,0.085,0.0969,0.0395,140.071,4,death-metal,0.905417724
82941,5YAVX4rQLZE4DIA3qd33Rc,Hoodoo Gurus,Crank,You Open My Eyes - Remaster 2005,20,197560,FALSE,0.548,0.948,7,-2.06,1,0.0344,0.00197,0,0.155,0.688,108.856,4,power-pop,0.140992692
15549,2h2eJEBhngpmTKDwFuhhDi,DaniSogen,The Gate to Serenity,Healing Touch,59,164745,FALSE,0.67,0.225,11,-18.001,0,0.0316,0.913,0.923,0.0792,0.1,117.94,4,chill,0.07705425
64257,2dZyyYHUQRX1l4leKllCzM,Nat King Cole,Christmas Dinner,The Christmas Song (Merry Christmas To You),0,192160,FALSE,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01E-05,0.138,0.208,73.196,5,jazz,0.743830175
82327,1WyC8eDMSAss5aoqtlLCIq,Dwarves,"Blood, Guts & Pussy",Detention Girl,25,93933,FALSE,0.254,0.967,9,-5.3,0,0.109,1.29E-05,0.892,0.0621,0.688,117.84,4,power-pop,0.342213243
109220,1CgbwsrNDlFrRuk2ebQ7zr,ATB,Movin' Melodies,9Pm (Till I Come),64,193880,FALSE,0.672,0.941,9,-6.427,0,0.0494,0.0276,0.926,0.149,0.754,130.218,4,techno,0.463670213
56715,17PGQK2meDHoEqSHnWmPJ1,When Chai Met Toast,When We Feel Young,Constellation,40,195421,FALSE,0.526,0.701,0,-6.752,1,0.0415,0.399,0.000199,0.0718,0.184,147.185,4,indie-pop,0.679717493
65960,1bt1DEAaMSDbKBzYWnaCS5,Sangeetha Rajeev,Thank You Maa,Thank You Maa,42,126147,FALSE,0.705,0.568,4,-9.323,1,0.0324,0.596,0.000994,0.147,0.475,122.026,4,k-pop,0.952548276
10283,5fPj0SAEJm2dpNVVWMw4X4,Orbital;Stephen Hawking,Where Is It Going? (feat. Stephen Hawking),Where Is It Going? (feat. Stephen Hawking),17,182280,FALSE,0.549,0.875,11,-6.932,1,0.0417,0.005,0.311,0.27,0.752,128.996,4,breakbeat,0.49896744
98216,7pPVeFFO5nh2sk4dqh3fAY,Patina Miller;Matthew James Thomas;Andrew Cekala;Ashton Woerz;The Players,Pippin (New Broadway Cast Recording),Finale,29,450773,FALSE,0.348,0.418,10,-8.86,1,0.0348,0.536,0,0.148,0.295,145.891,4,show-tunes,0.382230369
53606,0fTiDOXRNEN0lUeYGoSHml,The Chainsmokers;Drew Love,Sick Boy,Somebody,62,221986,FALSE,0.32,0.63,10,-7.019,0,0.0493,0.192,0,0.102,0.323,203.443,4,house,0.427946527
110854,2YOuBWIyHgyvHnLMpjzBf2,Dario G,Sunchyme,Sunchyme,61,235850,FALSE,0.694,0.977,4,-4.553,1,0.0734,0.0115,0.1,0.0916,0.333,132.994,4,trance,0.949115508
15371,6awEFGRJn9q75S3oYxnJEs,yaeow,i don't wanna let u go,i don't wanna let u go,48,144000,FALSE,0.721,0.285,6,-12.696,1,0.0848,0.804,0.0321,0.324,0.258,110.026,4,chill,0.486385275
53923,4sJqSKPc5fZ5OZ8JiVI44N,Kygo;OneRepublic,Kids in Love,Stranger Things (feat. OneRepublic),62,221440,FALSE,0.604,0.661,0,-5.914,1,0.0375,0.234,0,0.0951,0.506,107.016,4,house,0.79675598
55861,3KbKry2TY2FjT8NMJPWvzm,Vasu Raina,Tu,Tu,41,230769,FALSE,0.69,0.32,4,-12.207,1,0.0996,0.902,0.00937,0.348,0.548,129.988,4,indian,0.528209291
67776,1MVEFNenJjyEbqZfbnbiwA,Lola Indigo;Maria Becerra,Reggaeton Mix Perreito,DISCOTEKA,3,174801,FALSE,0.795,0.854,0,-5.462,1,0.0444,0.162,1.21E-06,0.0923,0.549,105.992,4,latin,0.776115582
52977,6sGjXZ9orGk3QCnzIYh220,George Jones;Tammy Wynette,Super Hits,(We're Not) The Jet Set,10,144666,FALSE,0.377,0.28,9,-13.222,1,0.0352,0.583,3.56E-06,0.399,0.507,181.01,3,honky-tonk,0.885599335
89791,2PDVrk6EGNgpDu7pjO0p3R,Marcianeke,Pistolas Con Chip,Pistolas Con Chip,44,172367,TRUE,0.747,0.534,4,-12.344,0,0.11,0.688,0,0.35,0.748,97.993,4,reggaeton,0.033442301
103021,3cNjgVBKTJ1SvKhunrCdVy,Joel Adams,Please Don't Go,Please Don't Go,71,210580,FALSE,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94E-05,0.294,0.235,84.264,4,soul,0.264104514
44209,0MrEZmX29lJCJHMeTnxRBx,Nickelback,Those Days,Those Days,23,219043,FALSE,0.504,0.918,0,-5.475,1,0.0462,0.00228,0,0.147,0.674,165.911,4,grunge,0.034685348
37965,0hkYWyNGwlHuns0sdIKZoX,MC GP,A Inveja Sofre,A Inveja Sofre,41,179879,TRUE,0.888,0.56,2,-4.924,0,0.0967,0.749,0,0.173,0.488,109.979,4,funk,0.424622149
26049,19ELA3N8ohiS5jJnNzH9kM,Eirik Espolin Johnson;Pernille Sommerfeldt;Anders Hatlo,The Lion King: Special Edition Original Soundtrack (Norwegian Version),Snart blir jeg majestet,39,171600,FALSE,0.629,0.753,6,-8.356,1,0.0753,0.261,9.50E-06,0.0898,0.843,98.887,4,disney,0.58034552
88371,2o3x3qG1XgKutD5IZPTPgA,Justin Quiles;Robin Schulz,Brandneu Dance,AEIOU,0,161880,FALSE,0.689,0.856,5,-3.394,0,0.0813,0.0493,0,0.232,0.706,126.108,4,reggae,0.165941521
69796,1vL8AlmvUcm8qbW4BbW4Tr,Sujatha,Hits of Sujatha,"Nila Paithale (From ""Olympian Anthony Aadam"")",20,300124,FALSE,0.578,0.363,2,-13.789,1,0.0402,0.14,5.65E-05,0.116,0.267,89.946,4,malay,0.495022533
56022,1U8rhryVYw9gWZ6zvw4Orc,OAFF;Savera;Shalmali Kholgade;Kausar Munir,Gehraiyaan (Original Motion Picture Soundtrack),Beqaaboo,59,187266,FALSE,0.679,0.663,9,-6.279,0,0.051,0.0221,0.00609,0.351,0.511,123.985,4,indie-pop,0.083054674
99882,1LWueNjZGJrO3BFgcPZEqU,Catie Turner,Mellow Adult Pop,Home,0,207836,FALSE,0.361,0.177,11,-12.023,0,0.0346,0.927,0,0.0911,0.32,113.36,4,singer-songwriter,0.423283007
76485,3Olsvqd6AC8WOlBEtZkU8V,Alberto Urso,Il Sole Ad Est,Non Sono Più Lo Stesso,22,211106,FALSE,0.314,0.806,1,-2.459,1,0.0453,0.251,0,0.107,0.286,108.041,1,opera,0.978149395
44855,6WdoToI0z5f4A4kbZ3SXoa,Fuel,Sunburn,Shimmer,56,214066,FALSE,0.48,0.792,7,-6.443,1,0.0411,0.00238,0,0.169,0.465,114.605,4,grunge,0.317834592
69243,2d40W8qyOzFRRlINyDZSwI,Project Malabaricus;Sithara Krishnakumar,Rithu,Arutharuthu,35,267913,FALSE,0.673,0.763,11,-8.283,0,0.0339,0.0567,0.000119,0.368,0.521,130.023,4,malay,0.059391068
26434,56OLAHwj0Y4wqJFfsf08rD,Alan Menken,Beauty And The Beast: The Broadway Musical,The Battle,24,154546,FALSE,0.561,0.323,7,-17.508,1,0.0783,0.755,0.000526,0.407,0.464,72.108,4,disney,0.23476998
